Date,^FCHI,^FTSE,^GDAXI,^GSPC
2012-09-25,3513.8100590000004,5859.700195,7425.109863,1441.589966
2012-09-26,3414.8400880000004,5768.100098,7276.509765999999,1433.319946
2012-09-27,3439.320068,5779.399902,7290.02002,1447.150024
2012-09-28,3354.820068,5742.100098,7216.149901999999,1440.670044
2012-10-01,3434.9799799999996,5820.5,7326.72998,1444.48999
2012-10-02,3414.2299799999996,5809.5,7305.859863,1445.75
2012-10-03,3406.0200200000004,5825.799805,,1450.98999
2012-10-04,3401.1999509999996,5827.799805,7305.209961,1461.400024
2012-10-05,3457.040039,5871.0,7397.870117,1460.930054
2012-10-08,3406.530029,5841.700195,7291.209961,1455.880005
2012-10-09,3382.780029,5810.299805,7234.529785,1441.47998
2012-10-10,3365.8701170000004,5776.700195,7205.22998,1432.560059
2012-10-11,3413.719971,5829.799805,7281.700195,1432.839966
2012-10-12,3389.080078,5793.299805,7232.490234000001,1428.589966
2012-10-15,3420.280029,5805.600098,7261.25,1440.130005
2012-10-16,3500.9399409999996,5870.5,7376.27002,1454.920044
2012-10-17,3527.5,5910.899902,7394.549805,1460.910034
2012-10-18,3535.179932,5917.100098,7437.22998,1457.339966
2012-10-19,3504.5600590000004,5896.200195,7380.640137,1433.189941
2012-10-22,3483.25,5882.899902,7328.049805,1433.819946
2012-10-23,3406.5,5797.899902,7173.689941,1413.109985
2012-10-24,3426.48999,5804.799805,7192.850098000001,1408.75
2012-10-25,3411.530029,5805.100098,7200.22998,1412.969971
2012-10-26,3435.0900880000004,5806.700195,7231.850098000001,1411.939941
2012-10-29,3408.889893,5795.100098,7203.160156,
2012-10-30,3459.4399409999996,5849.899902,7284.399901999999,
2012-10-31,3429.2700200000004,5782.700195,7260.629883,1412.160034
2012-11-01,3475.399902,5861.899902,7335.669922,1427.589966
2012-11-02,3492.459961,5868.600098,7363.850098000001,1414.199951
2012-11-05,3448.5,5839.100098,7326.470215,1417.26001
2012-11-06,3478.6599119999996,5884.899902,7377.759765999999,1428.390015
2012-11-07,3409.5900880000004,5791.600098,7232.830078,1394.530029
2012-11-08,3407.679932,5776.100098,7204.959961,1377.51001
2012-11-09,3423.570068,5769.700195,7163.5,1379.849976
2012-11-12,3411.649902,5767.299805,7168.759765999999,1380.030029
2012-11-13,3430.600098,5786.299805,7169.120117,1374.530029
2012-11-14,3400.0200200000004,5722.0,7101.919922,1355.48999
2012-11-15,3382.399902,5677.799805,7043.419922,1353.329956
2012-11-16,3341.52002,5605.600098,6950.529785,1359.880005
2012-11-19,3439.580078,5737.700195,7123.839844,1386.890015
2012-11-20,3462.0600590000004,5748.100098,7172.990234000001,1387.810059
2012-11-21,3477.360107,5752.0,7184.709961,1391.030029
2012-11-22,3498.219971,5791.0,7244.990234000001,
2012-11-23,3528.8000490000004,5819.100098,7309.129883,1409.150024
2012-11-26,3500.9399409999996,5786.700195,7292.029785,1406.290039
2012-11-27,3502.1298829999996,5799.700195,7332.330078,1398.939941
2012-11-28,3515.1899409999996,5803.299805,7343.410156,1409.930054
2012-11-29,3568.8798829999996,5870.299805,7400.959961,1415.949951
2012-11-30,3557.280029,5866.799805,7405.5,1416.180054
2012-12-03,3566.5900880000004,5871.200195,7435.209961,1409.459961
2012-12-04,3580.4799799999996,5869.0,7435.120117,1407.050049
2012-12-05,3590.5,5892.100098,7454.549805,1409.280029
2012-12-06,3601.649902,5901.399902,7534.540039,1413.939941
2012-12-07,3605.610107,5914.399902,7517.799805,1418.069946
2012-12-10,3612.100098,5921.600098,7530.919922,1418.550049
2012-12-11,3646.149902,5925.0,7589.75,1427.839966
2012-12-12,3646.6599119999996,5945.899902,7614.790039,1428.47998
2012-12-13,3643.1298829999996,5929.600098,7581.97998,1419.449951
2012-12-14,3643.280029,5921.799805,7596.470215,1413.579956
2012-12-17,3638.100098,5912.200195,7604.939941,1430.359985
2012-12-18,3648.6298829999996,5935.899902,7653.580078,1446.790039
2012-12-19,3664.5900880000004,5961.600098,7668.5,1435.810059
2012-12-20,3666.7299799999996,5958.299805,7672.100098000001,1443.689941
2012-12-21,3661.399902,5940.0,7636.22998,1430.150024
2012-12-24,,5954.200195,,1426.660034
2012-12-26,,,,1419.829956
2012-12-27,3674.26001,5954.299805,7655.879883,1418.099976
2012-12-28,3620.25,5925.399902,7612.390137,1402.430054
2012-12-31,,5897.799805,,1426.189941
2013-01-02,3733.929932,6027.399902,7778.779785,1462.420044
2013-01-03,3721.169922,6047.299805,7756.439941,1459.369995
2013-01-04,3730.0200200000004,6089.799805,7776.370117,1466.469971
2013-01-07,3704.639893,6064.600098,7732.660156,1461.890015
2013-01-08,3705.8798829999996,6053.600098,7695.830078,1457.150024
2013-01-09,3717.4499509999996,6098.700195,7720.470215,1461.02002
2013-01-10,3703.1201170000004,6101.5,7708.470215,1472.119995
2013-01-11,3706.0200200000004,6121.600098,7715.529785,1472.050049
2013-01-14,3708.25,6107.899902,7729.52002,1470.680054
2013-01-15,3697.350098,6117.299805,7675.910156,1472.339966
2013-01-16,3708.48999,6104.0,7691.129883,1472.630005
2013-01-17,3744.110107,6132.399902,7735.459961,1480.939941
2013-01-18,3741.580078,6154.399902,7702.22998,1485.97998
2013-01-21,3763.030029,6181.0,7748.859863,
2013-01-22,3741.01001,6179.200195,7696.209961,1492.560059
2013-01-23,3726.169922,6197.600098,7707.540039,1494.810059
2013-01-24,3752.169922,6264.899902,7748.129883,1494.819946
2013-01-25,3778.1599119999996,6284.5,7857.970215,1502.959961
2013-01-28,3780.889893,6294.399902,7833.0,1500.180054
2013-01-29,3785.820068,6339.200195,7848.569823999999,1507.839966
2013-01-30,3765.5200200000004,6323.100098,7811.310059,1501.959961
2013-01-31,3732.600098,6276.899902,7776.049805,1498.109985
2013-02-01,3773.530029,6347.200195,7833.390137,1513.170044
2013-02-04,3659.9099119999996,6246.799805,7638.22998,1495.709961
2013-02-05,3694.6999509999996,6282.799805,7664.660156,1511.290039
2013-02-06,3642.899902,6295.299805,7581.180176000001,1512.119995
2013-02-07,3601.0500490000004,6228.399902,7590.850098000001,1509.390015
2013-02-08,3649.5,6263.899902,7652.140137,1517.930054
2013-02-11,3650.580078,6277.100098,7633.740234000001,1517.01001
2013-02-12,3686.580078,6338.399902,7660.189941,1519.430054
2013-02-13,3698.530029,6359.100098,7711.890137,1520.329956
2013-02-14,3669.600098,6327.399902,7631.189941,1521.380005
2013-02-15,3660.3701170000004,6328.299805,7593.509765999999,1519.790039
2013-02-18,3667.040039,6318.200195,7628.72998,
2013-02-19,3735.820068,6379.100098,7752.450195,1530.939941
2013-02-20,3709.8798829999996,6395.399902,7728.899901999999,1511.949951
2013-02-21,3624.8000490000004,6291.5,7583.569823999999,1502.420044
2013-02-22,3706.280029,6335.700195,7661.910156,1515.599976
2013-02-25,3721.330078,6355.399902,7773.189941,1487.849976
2013-02-26,3621.919922,6270.399902,7597.109863,1496.939941
2013-02-27,3691.48999,6325.899902,7675.830078,1515.98999
2013-02-28,3723.0,6360.799805,7741.700195,1514.680054
2013-03-01,3699.9099119999996,6378.600098,7708.160156,1518.199951
2013-03-04,3709.76001,6345.600098,7691.680176000001,1525.199951
2013-03-05,3787.1899409999996,6432.0,7870.310059,1539.790039
2013-03-06,3773.76001,6427.600098,7919.330078,1541.459961
2013-03-07,3793.780029,6439.200195,7939.77002,1544.26001
2013-03-08,3840.149902,6483.600098,7986.470215,1551.180054
2013-03-11,3836.2700200000004,6503.600098,7984.290039,1556.219971
2013-03-12,3839.969971,6510.600098,7966.120117,1552.47998
2013-03-13,3836.040039,6481.5,7970.910156,1554.52002
2013-03-14,3871.580078,6529.399902,8058.370117,1563.22998
2013-03-15,3844.030029,6489.700195,8042.850098000001,1560.699951
2013-03-18,3825.469971,6457.899902,8010.700195,1552.099976
2013-03-19,3775.75,6441.299805,7947.790039,1548.339966
2013-03-20,3829.5600590000004,6432.700195,8001.970215,1558.709961
2013-03-21,3774.850098,6388.600098,7932.509765999999,1545.800049
2013-03-22,3770.290039,6392.799805,7911.350098000001,1556.890015
2013-03-25,3727.9799799999996,6378.399902,7870.899901999999,1551.689941
2013-03-26,3748.639893,6399.399902,7879.669922,1563.77002
2013-03-27,3711.639893,6387.600098,7789.089844,1562.849976
2013-03-28,3731.419922,6411.700195,7795.310059,1569.189941
2013-04-01,,,,1562.170044
2013-04-02,3805.3701170000004,6490.700195,7943.870117,1570.25
2013-04-03,3754.959961,6420.299805,7874.75,1553.689941
2013-04-04,3726.1599119999996,6344.100098,7817.390137,1559.97998
2013-04-05,3663.4799799999996,6249.799805,7658.75,1553.280029
2013-04-08,3666.780029,6276.899902,7662.640137,1563.069946
2013-04-09,3670.719971,6313.200195,7637.509765999999,1568.609985
2013-04-10,3743.709961,6387.399902,7810.629883,1587.72998
2013-04-11,3775.6599119999996,6416.100098,7871.629883,1593.369995
2013-04-12,3729.3000490000004,6384.399902,7744.77002,1588.849976
2013-04-15,3710.4799799999996,6343.600098,7712.629883,1552.359985
2013-04-16,3685.790039,6304.600098,7682.580078,1574.569946
2013-04-17,3599.2299799999996,6244.200195,7503.029785,1552.01001
2013-04-18,3599.360107,6243.700195,7473.72998,1541.609985
2013-04-19,3651.959961,6286.600098,7459.959961,1555.25
2013-04-22,3652.1298829999996,6280.600098,7478.109863,1562.5
2013-04-23,3783.0500490000004,6406.100098,7658.209961,1578.780029
2013-04-24,3842.9399409999996,6431.799805,7759.029785,1578.790039
2013-04-25,3840.469971,6442.600098,7832.859863,1585.160034
2013-04-26,3810.0500490000004,6426.399902,7814.759765999999,1582.23999
2013-04-29,3868.679932,6458.0,7873.5,1593.609985
2013-04-30,3856.75,6430.100098,7913.709961,1597.569946
2013-05-01,,6451.299805,,1582.699951
2013-05-02,3858.76001,6460.700195,7961.709961,1597.589966
2013-05-03,3912.9499509999996,6521.5,8122.290039,1614.420044
2013-05-06,3907.040039,,8112.080078,1617.5
2013-05-07,3921.320068,6557.299805,8181.779785,1625.959961
2013-05-08,3956.280029,6583.5,8249.709961,1632.689941
2013-05-09,3928.580078,6592.700195,8262.549805,1626.670044
2013-05-10,3953.830078,6625.0,8278.589844,1633.699951
2013-05-13,3945.1999509999996,6631.799805,8279.290039,1633.77002
2013-05-14,3966.0600590000004,6686.100098,8339.110352,1650.339966
2013-05-15,3982.2299799999996,6693.600098,8362.419922,1658.780029
2013-05-16,3979.070068,6687.799805,8369.870117,1650.469971
2013-05-17,4001.2700200000004,6723.100098000001,8398.0,1667.469971
2013-05-20,4022.850098,6755.600098000001,8455.830078,1666.290039
2013-05-21,4036.179932,6803.899901999999,8472.200195,1669.160034
2013-05-22,4051.110107,6840.299805,8530.889648,1655.349976
2013-05-23,3967.149902,6696.799805,8351.980469,1650.51001
2013-05-24,3956.790039,6654.299805,8305.320313,1649.599976
2013-05-27,3995.1599119999996,,8383.299805,
2013-05-28,4050.5600590000004,6762.0,8480.870117,1660.060059
2013-05-29,3974.1201170000004,6627.200195,8336.580078,1648.359985
2013-05-30,3996.3100590000004,6657.0,8400.200195,1654.410034
2013-05-31,3948.5900880000004,6583.100098,8348.839844,1630.73999
2013-06-03,3920.669922,6525.100098,8285.799805,1640.420044
2013-06-04,3925.830078,6558.600098,8295.959961,1631.380005
2013-06-05,3852.4399409999996,6419.299805,8196.179688,1608.900024
2013-06-06,3814.280029,6336.100098,8098.810059,1622.560059
2013-06-07,3872.5900880000004,6412.0,8254.679688,1643.380005
2013-06-10,3864.360107,6400.5,8307.69043,1642.810059
2013-06-11,3810.5600590000004,6340.100098,8222.459961,1626.130005
2013-06-12,3793.6999509999996,6299.5,8143.27002,1612.52002
2013-06-13,3797.9799799999996,6304.600098,8095.390137,1636.359985
2013-06-14,3805.1599119999996,6308.299805,8127.959961,1626.72998
2013-06-17,3863.6599119999996,6330.5,8215.730469,1639.040039
2013-06-18,3860.5500490000004,6374.200195,8229.509766,1651.810059
2013-06-19,3839.3400880000004,6348.799805,8197.080078,1628.930054
2013-06-20,3698.929932,6159.5,7928.47998,1588.189941
2013-06-21,3658.040039,6116.200195,7789.240234000001,1592.430054
2013-06-24,3595.6298829999996,6029.100098,7692.450195,1573.089966
2013-06-25,3649.820068,6101.899902,7811.299805,1588.030029
2013-06-26,3726.040039,6165.5,7940.990234000001,1603.26001
2013-06-27,3762.1899409999996,6243.399902,7990.75,1613.199951
2013-06-28,3738.9099119999996,6215.5,7959.220215,1606.280029
2013-07-01,3767.4799799999996,6307.799805,7983.919922,1614.959961
2013-07-02,3742.570068,6303.899902,7910.77002,1614.079956
2013-07-03,3702.01001,6229.899902,7829.319823999999,1615.410034
2013-07-04,3809.3100590000004,6421.700195,7994.310059,
2013-07-05,3753.850098,6375.5,7806.0,1631.890015
2013-07-08,3823.830078,6450.100098,7968.540039,1640.459961
2013-07-09,3843.5600590000004,6513.100098,8057.75,1652.319946
2013-07-10,3840.530029,6505.0,8066.47998,1652.619995
2013-07-11,3868.9799799999996,6543.399902,8158.799805,1675.02002
2013-07-12,3855.0900880000004,6544.899902,8212.769531,1680.189941
2013-07-15,3878.580078,6586.100098,8234.80957,1682.5
2013-07-16,3851.030029,6556.399902,8201.049805,1676.26001
2013-07-17,3872.0200200000004,6571.899902,8254.719727,1680.910034
2013-07-18,3927.790039,6634.399902,8337.089844,1689.369995
2013-07-19,3925.320068,6630.700195,8331.570313,1692.089966
2013-07-22,3939.919922,6623.200195,8331.05957,1695.530029
2013-07-23,3923.0900880000004,6597.399902,8314.230469,1692.390015
2013-07-24,3962.75,6620.399902,8379.110352,1685.939941
2013-07-25,3956.0200200000004,6588.0,8298.980469,1690.25
2013-07-26,3968.8400880000004,6554.799805,8244.910156,1691.6500239999998
2013-07-29,3968.9099119999996,6560.299805,8259.030273,1685.3299559999998
2013-07-30,3986.610107,6571.0,8271.019531,1685.959961
2013-07-31,3992.6899409999996,6621.100098,8275.969727,1685.72998
2013-08-01,4042.7299799999996,6682.0,8410.730469,1706.869995
2013-08-02,4045.649902,6647.899902,8406.94043,1709.6700440000002
2013-08-05,4049.969971,6619.600098,8398.379883,1707.140015
2013-08-06,4032.570068,6604.200195,8299.730469,1697.369995
2013-08-07,4038.48999,6511.200195,8260.480469,1690.910034
2013-08-08,4064.320068,6529.700195,8318.320313,1697.47998
2013-08-09,4076.5500490000004,6583.399902,8338.30957,1691.4200440000002
2013-08-12,4071.679932,6574.299805,8359.25,1689.469971
2013-08-13,4092.5,6611.899902,8415.759766,1694.160034
2013-08-14,4114.200195,6587.399902,8438.120117,1685.390015
2013-08-15,4093.1999509999996,6483.299805,8376.290039,1661.319946
2013-08-16,4123.890136999999,6500.0,8391.94043,1655.829956
2013-08-19,4083.9799799999996,6465.700195,8366.290039,1646.060059
2013-08-20,4028.929932,6453.5,8300.030273,1652.349976
2013-08-21,4015.0900880000004,6390.799805,8285.410156,1642.800049
2013-08-22,4059.1201170000004,6446.899902,8397.889648,1656.959961
2013-08-23,4069.469971,6492.100098,8416.990234,1663.5
2013-08-26,4067.1298829999996,,8435.150391,1656.780029
2013-08-27,3968.7299799999996,6441.0,8242.55957,1630.47998
2013-08-28,3960.459961,6430.100098,8157.899901999999,1634.959961
2013-08-29,3986.350098,6483.100098,8194.549805,1638.170044
2013-08-30,3933.780029,6412.899902,8103.149901999999,1632.969971
2013-09-02,4006.01001,6506.200195,8243.870117,
2013-09-03,3974.070068,6468.399902,8180.709961,1639.77002
2013-09-04,3980.419922,6474.700195,8195.919922,1653.079956
2013-09-05,4006.8000490000004,6532.399902,8234.980469,1655.079956
2013-09-06,4049.1899409999996,6547.299805,8275.669922,1655.170044
2013-09-09,4040.330078,6530.700195,8276.320313,1671.709961
2013-09-10,4116.640136999999,6584.0,8446.540039,1683.9899899999998
2013-09-11,4119.109863000001,6588.399902,8495.730469,1689.130005
2013-09-12,4106.629883,6589.0,8494.0,1683.4200440000002
2013-09-13,4114.5,6583.799805,8509.419922,1687.9899899999998
2013-09-16,4152.220215,6622.899902,8613.0,1697.5999760000002
2013-09-17,4145.509765999999,6570.200195,8596.950195,1704.7600100000002
2013-09-18,4170.399902,6558.799805,8636.05957,1725.52002
2013-09-19,4206.040039,6625.399902,8694.179688,1722.339966
2013-09-20,4203.660156,6596.399902,8675.730469,1709.910034
2013-09-23,4172.080078,6557.399902,8635.290039,1701.839966
2013-09-24,4195.609863000001,6571.5,8664.599609,1697.4200440000002
2013-09-25,4195.350098,6551.5,8665.629883,1692.77002
2013-09-26,4186.720215,6565.600098,8664.099609,1698.6700440000002
2013-09-27,4186.77002,6512.700195,8661.509766,1691.75
2013-09-30,4143.439941,6462.200195,8594.400391,1681.550049
2013-10-01,4196.600098,6460.0,8689.139648,1695.0
2013-10-02,4158.160156,6437.5,8629.419922,1693.869995
2013-10-03,4127.97998,6449.0,,1678.660034
2013-10-04,4164.25,6453.899902,8622.969727,1690.5
2013-10-07,4165.580078,6437.299805,8591.580078,1676.119995
2013-10-08,4133.529785,6365.799805,8555.889648,1655.449951
2013-10-09,4127.049805,6337.899902,8516.69043,1656.400024
2013-10-10,4218.109863000001,6430.5,8685.769531,1692.560059
2013-10-11,4219.97998,6487.200195,8724.830078,1703.199951
2013-10-14,4222.959961,6507.700195,8723.80957,1710.140015
2013-10-15,4256.02002,6549.100098,8804.44043,1698.060059
2013-10-16,4243.720215,6571.600098,8846.0,1721.540039
2013-10-17,4239.640136999999,6576.200195,8811.980469,1733.1500239999998
2013-10-18,4286.029785,6622.600098,8865.099609,1744.5
2013-10-21,4276.919922,6654.200195,8867.219727,1744.660034
2013-10-22,4295.430176,6695.700195,8947.459961,1754.6700440000002
2013-10-23,4260.660156,6674.5,8919.860352,1746.380005
2013-10-24,4275.689941,6713.200195,8980.629883,1752.069946
2013-10-25,4272.310059,6721.299805,8985.740234,1759.77002
2013-10-28,4251.609863000001,6725.799805,8978.650391,1762.109985
2013-10-29,4278.089844,6774.700195,9022.040039,1771.949951
2013-10-30,4274.109863000001,6777.700195,9010.269531,1763.310059
2013-10-31,4299.890136999999,6731.399901999999,9033.919922,1756.540039
2013-11-01,4273.189941,6734.700195,9007.830078,1761.640015
2013-11-04,4288.589844,6763.600098000001,9037.230469,1767.930054
2013-11-05,4253.339844,6746.799805,9009.110352,1762.969971
2013-11-06,4286.930176,6741.700195,9040.870117,1770.4899899999998
2013-11-07,4280.990234000001,6697.200195,9081.030273,1747.1500239999998
2013-11-08,4260.439941,6708.399902,9078.280273,1770.609985
2013-11-11,4290.140136999999,6728.399901999999,9107.860352,1771.890015
2013-11-12,4263.779785,6726.799805,9076.480469,1767.689941
2013-11-13,4239.939941,6630.0,9054.830078,1782.0
2013-11-14,4283.910156,6666.100098,9149.660156,1790.619995
2013-11-15,4292.22998,6693.399902,9168.69043,1798.180054
2013-11-18,4320.680176,6723.5,9225.429688,1791.530029
2013-11-19,4272.290039,6698.0,9193.290039,1787.869995
2013-11-20,4268.370117,6681.100098,9202.070313,1781.369995
2013-11-21,4253.899902,6681.299805,9196.080078,1795.8499760000002
2013-11-22,4278.529785,6674.299805,9219.040039,1804.7600100000002
2013-11-25,4301.970215,6694.600098,9299.950195,1802.47998
2013-11-26,4277.569824,6636.200195,9290.070313,1802.75
2013-11-27,4293.060059,6649.5,9351.129883,1807.22998
2013-11-28,4302.419922,6654.5,9387.370117,
2013-11-29,4295.209961,6650.600098,9405.299805,1805.810059
2013-12-02,4285.810059,6595.299805,9401.959961,1800.9000239999998
2013-12-03,4172.439941,6532.399902,9223.400391,1795.1500239999998
2013-12-04,4148.52002,6510.0,9140.629883,1792.810059
2013-12-05,4099.910156,6498.299805,9084.950195,1785.030029
2013-12-06,4129.370117,6552.0,9172.410156,1805.089966
2013-12-09,4134.100098,6559.5,9195.169922,1808.369995
2013-12-10,4091.139893,6523.299805,9114.44043,1802.619995
2013-12-11,4086.860107,6507.700195,9077.110352,1782.219971
2013-12-12,4069.1201170000004,6445.299805,9017.0,1775.5
2013-12-13,4059.709961,6440.0,9006.459961,1775.319946
2013-12-16,4119.879883,6522.200195,9163.55957,1786.540039
2013-12-17,4068.639893,6486.200195,9085.120117,1781.0
2013-12-18,4109.509765999999,6492.100098,9181.75,1810.6500239999998
2013-12-19,4154.27002,6584.700195,9335.740234,1809.5999760000002
2013-12-20,4193.77002,6606.600098,9400.179688,1818.319946
2013-12-23,4215.290039,6678.600098,9488.820313,1827.9899899999998
2013-12-24,4218.410156,6694.200195,,1833.319946
2013-12-26,,,,1842.02002
2013-12-27,4277.649902,6750.899901999999,9589.389648,1841.4000239999998
2013-12-30,4275.709961,6731.299805,9552.160156,1841.069946
2013-12-31,4295.950195,6749.100098000001,,1848.359985
2014-01-02,4227.279785,6717.899901999999,9400.040039,1831.97998
2014-01-03,4247.649902,6730.700195,9435.150391,1831.369995
2014-01-06,4227.540039,6730.700195,9428.0,1826.77002
2014-01-07,4262.680176,6755.5,9506.200195,1837.880005
2014-01-08,4260.959961,6721.799805,9497.839844,1837.4899899999998
2014-01-09,4225.140136999999,6691.299805,9421.610352,1838.130005
2014-01-10,4250.600098,6739.899901999999,9473.240234,1842.369995
2014-01-13,4263.27002,6757.200195,9510.169922,1819.199951
2014-01-14,4274.200195,6766.899901999999,9540.509766,1838.880005
2014-01-15,4332.069824,6819.899901999999,9733.80957,1848.380005
2014-01-16,4319.27002,6815.399901999999,9717.709961,1845.890015
2014-01-17,4327.5,6829.299805,9742.959961,1838.699951
2014-01-20,4322.859863000001,6836.700195,9715.900391,
2014-01-21,4323.870117,6834.299805,9730.120117,1843.800049
2014-01-22,4324.97998,6826.299805,9720.110352,1844.859985
2014-01-23,4280.959961,6773.299805,9631.040039,1828.459961
2014-01-24,4161.470215,6663.700195,9392.019531,1790.290039
2014-01-27,4144.560059,6550.700195,9349.219727,1781.560059
2014-01-28,4185.290039,6572.299805,9406.910156,1792.5
2014-01-29,4156.97998,6544.299805,9336.730469,1774.199951
2014-01-30,4180.02002,6538.5,9373.480469,1794.189941
2014-01-31,4165.720215,6510.399902,9306.480469,1782.589966
2014-02-03,4107.75,6465.700195,9186.519531,1741.890015
2014-02-04,4117.450195,6449.299805,9127.910156,1755.199951
2014-02-05,4117.790039,6457.899902,9116.320313,1751.640015
2014-02-06,4188.100098,6558.299805,9256.580078,1773.430054
2014-02-07,4228.180176,6571.700195,9301.919922,1797.02002
2014-02-10,4237.129883,6591.600098,9289.860352,1799.839966
2014-02-11,4283.319824,6672.700195,9478.769531,1819.75
2014-02-12,4305.5,6675.0,9540.0,1819.2600100000002
2014-02-13,4312.799805,6659.399902,9596.769531,1829.8299559999998
2014-02-14,4340.140136999999,6663.600098,9662.400391,1838.630005
2014-02-17,4335.169922,6736.0,9656.759766,
2014-02-18,4330.709961,6796.399901999999,9659.780273,1840.7600100000002
2014-02-19,4341.100098,6796.700195,9660.049805,1828.75
2014-02-20,4355.490234000001,6813.0,9618.849609,1839.780029
2014-02-21,4381.060059,6838.100098000001,9656.950195,1836.25
2014-02-24,4419.129883,6865.899901999999,9708.94043,1847.609985
2014-02-25,4414.549805,6830.5,9699.349609,1845.119995
2014-02-26,4396.910156,6799.200195,9661.730469,1845.160034
2014-02-27,4396.390136999999,6810.299805,9588.330078,1854.290039
2014-02-28,4408.080078,6809.700195,9692.080078,1859.449951
2014-03-03,4290.870117,6708.399902,9358.889648,1845.72998
2014-03-04,4395.899902,6823.799805,9589.150391,1873.910034
2014-03-05,4391.25,6775.399901999999,9542.019531,1873.810059
2014-03-06,4417.040039,6788.5,9542.870117,1877.030029
2014-03-07,4366.419922,6712.700195,9350.75,1878.040039
2014-03-10,4370.839844,6689.5,9265.5,1877.1700440000002
2014-03-11,4349.720215,6685.5,9307.790039,1867.630005
2014-03-12,4306.259765999999,6620.899902,9188.69043,1868.199951
2014-03-13,4250.509765999999,6553.799805,9017.790039,1846.339966
2014-03-14,4216.370117,6527.899902,9056.410156,1841.130005
2014-03-17,4271.959961,6568.399902,9180.889648,1858.8299559999998
2014-03-18,4313.259765999999,6605.299805,9242.549805,1872.25
2014-03-19,4308.060059,6573.100098,9277.049805,1860.77002
2014-03-20,4327.910156,6542.399902,9296.120117,1872.0100100000002
2014-03-21,4335.279785,6557.200195,9342.94043,1866.52002
2014-03-24,4276.339844,6520.399902,9188.769531,1857.439941
2014-03-25,4344.120117,6604.899902,9338.400391,1865.619995
2014-03-26,4385.149902,6605.299805,9448.580078,1852.560059
2014-03-27,4379.060059,6588.299805,9451.209961,1849.040039
2014-03-28,4411.259765999999,6615.600098,9587.19043,1857.619995
2014-03-31,4391.5,6598.399902,9555.910156,1872.339966
2014-04-01,4426.720215,6652.600098,9603.709961,1885.52002
2014-04-02,4430.859863000001,6659.0,9623.360352,1890.9000239999998
2014-04-03,4449.330078,6649.100098,9628.820313,1888.77002
2014-04-04,4484.549805,6695.600098,9695.769531,1865.089966
2014-04-07,4436.080078,6622.799805,9510.849609,1845.040039
2014-04-08,4424.830078,6590.700195,9490.790039,1851.959961
2014-04-09,4442.680176,6635.600098,9506.349609,1872.180054
2014-04-10,4413.490234000001,6642.0,9454.540039,1833.0799559999998
2014-04-11,4365.859863000001,6561.700195,9315.290039,1815.689941
2014-04-14,4384.560059,6583.799805,9339.169922,1830.609985
2014-04-15,4345.350098,6541.600098,9173.709961,1842.97998
2014-04-16,4405.660156,6584.200195,9317.820313,1862.310059
2014-04-17,4431.810059,6625.299805,9409.709961,1864.8499760000002
2014-04-21,,,,1871.890015
2014-04-22,4484.209961,6681.799805,9600.089844,1879.550049
2014-04-23,4451.080078,6674.700195,9544.19043,1875.390015
2014-04-24,4479.540039,6703.0,9548.679688,1878.609985
2014-04-25,4443.629883,6685.700195,9401.549805,1863.4000239999998
2014-04-28,4460.529785,6700.200195,9446.360352,1869.430054
2014-04-29,4497.680176,6769.899901999999,9584.120117,1878.3299559999998
2014-04-30,4487.390136999999,6780.0,9603.230469,1883.949951
2014-05-01,,6808.899901999999,,1883.680054
2014-05-02,4458.169922,6822.399901999999,9556.019531,1881.140015
2014-05-05,4462.689941,,9529.5,1884.660034
2014-05-06,4428.069824,6798.600098000001,9467.530273,1867.719971
2014-05-07,4446.439941,6796.399901999999,9521.299805,1878.209961
2014-05-08,4507.240234000001,6839.299805,9607.400391,1875.630005
2014-05-09,4477.279785,6814.600098000001,9581.450195,1878.47998
2014-05-12,4493.649902,6851.799805,9702.459961,1896.6500239999998
2014-05-13,4505.02002,6873.100098000001,9754.429688,1897.449951
2014-05-14,4501.040039,6878.5,9754.389648,1888.530029
2014-05-15,4444.930176,6840.899901999999,9656.049805,1870.8499760000002
2014-05-16,4456.279785,6855.799805,9629.099609,1877.859985
2014-05-19,4469.759765999999,6844.600098000001,9659.389648,1885.0799559999998
2014-05-20,4452.350098,6802.0,9639.080078,1872.8299559999998
2014-05-21,4469.029785,6821.0,9697.870117,1888.030029
2014-05-22,4478.209961,6820.600098000001,9720.910156,1892.4899899999998
2014-05-23,4493.149902,6815.799805,9768.009766,1900.530029
2014-05-26,4526.930176,,9892.820313,
2014-05-27,4529.75,6844.899901999999,9940.820313,1911.910034
2014-05-28,4531.629883,6851.200195,9939.169922,1909.780029
2014-05-29,4530.509765999999,6871.299805,9938.900391,1920.030029
2014-05-30,4519.569824,6844.5,9943.269531,1923.569946
2014-06-02,4515.890136999999,6864.100098000001,9950.120117,1924.969971
2014-06-03,4503.689941,6836.299805,9919.740234,1924.2399899999998
2014-06-04,4501.0,6818.600098000001,9926.669922,1927.880005
2014-06-05,4548.72998,6813.5,9947.830078,1940.459961
2014-06-06,4581.120117,6858.200195,9987.19043,1949.439941
2014-06-09,4589.120117,6875.0,10008.629883,1951.27002
2014-06-10,4595.0,6873.600098000001,10028.799805,1950.790039
2014-06-11,4555.109863000001,6838.899901999999,9949.80957,1943.890015
2014-06-12,4554.399902,6843.100098000001,9938.700195,1930.109985
